edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_26;flow_line_27
19;1.2;39.77999999803322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.77999999803322;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;214.62999999999994;0.0;0.0;0.0;0.0;0.0;0.0;139.62999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0
20;2.0;138.5800000044533;0.0;0.0;0.0;0.0;0.0;67.26000000445329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.82;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
21;2.0;90.89000000145866;0.0;0.0;0.0;0.0;81.74000000145867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.359999999999984;0.0;0.0;0.0;0.0
22;1.2;106.97000000145866;0.0;0.0;0.0;0.0;101.61000000145867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.359999999999984;0.0;0.0;0.0;0.0
23;1.2;104.76000000445329;0.0;0.0;0.0;0.0;0.0;67.26000000445329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
24;2.0;79.1500000079399;0.0;0.0;29.330000005089765;0.0;0.0;17.2300000004275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.59000000242263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;171.07999974571914;0.0;0.0;0.0;0.0;96.07999974570484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000001431;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;376.33999999826347;0.0;0.0;147.85999998678426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.99999999969059;0.0;0.0;178.48000001178863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;313.77999972588975;0.0;0.0;0.0;100.86999997997606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999416509;0.0;0.0;0.0;0.0;137.90999975174861;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0
3;1.4;18.69999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.109999999999989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30;1.8;212.1899999969828;0.0;174.6899999985415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999844128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;350.0000000040715;249.99999999170436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.00000001251952;0.0;0.0;0.0;0.0;0.0;0.0;49.99999999984766;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;167.6600000096855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.0000000070043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.66000000268119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;264.1899997377173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.18999998907168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.9999997486456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;300.0000000012913;187.5000000012913;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;155.44999999254884;0.0;103.10999999854148;0.0;52.33999999400736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;148.52999999858451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.52999999858451
37;2.33;76.14000000456151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.14000000456151;0.0
38;1.6;26.250000000152365;0.0;17.92000000041255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.329999999739815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;1.6;299.6700000118536;218.4000000118536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.769999999999996;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;150.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;5.4;13.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.44;0.0;0.0
41;5.4;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0
42;1.6;137.11999999992253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.11999999992253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;1.6;16.7099999999373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.7099999999373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;232.74000000032348;0.0;0.0;0.0;0.0;0.0;0.0;169.64000000032348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;25.59999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;201.66999999786887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;184.43999999786888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.51;0.0;0.0;0.0;13.719999999999999;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;112.49999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.49999999999999;0.0
47;1.8;40.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.03
48;1.2;335.8100000006291;0.0;0.0;0.0;0.0;0.0;0.0;285.8100000024268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.999999998202284;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;160.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.870000000000001;0.0;0.0;0.0;0.0;0.0;0.0
5;1.4;20.869999999999997;0.0;0.0;0.0;20.869999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;94.36999999543849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.3799999954385;0.0
51;2.0;84.85999973103623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.15999973103606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.70000000000017
52;1.2;200.0000000039015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0000000039015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;1.2;112.74000000310296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.74000000310296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;1.2;112.5;0.0;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;119.80000000311756;0.0;0.0;0.0;119.80000000311756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56;2.0;35.78000000500922;35.78000000500922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;187.50000000350371;0.0;187.50000000350371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;1.4;32.53000000000018;0.0;0.0;16.490000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.040000000000177
59;1.4;259.1800000027396;0.0;0.0;0.0;146.68000001142448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.4999999913151;0.0
6;1.6;279.25000000571293;0.0;0.0;0.0;0.0;77.9200000070043;0.0;201.32999999870862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;5.76;12.009999999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.009999999999984;0.0;0.0;0.0;0.0
61;5.76;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
62;2.8;33.52000026129944;0.0;0.0;33.52000026129944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;149.99999999999997;0.0;0.0;0.0;149.99999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;96.1199999999202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.1199999999202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;125.91000001128491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.91000001128491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;2.56;49.999999998969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.999999998969;0.0;0.0;0.0;0.0
67;2.56;6.039999999920209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.039999999920209;0.0;0.0;0.0;0.0;0.0
7;1.6;20.219999999710886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.219999999710886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;137.8900000040576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.8900000040576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;1.8;95.54000001503528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.54000001503528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;99.7400000018284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.7400000018284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;164.72999999712968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;164.72999999712968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;1.6;56.13000000007979;0.0;0.0;0.0;0.0;0.0;0.0;56.13000000007979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;292.3000000010308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;292.3000000010308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0
9;2.4;31.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82;0.0;0.0;0.0;0.0;0.0;0.0;26.38;0.0;0.0;0.0
