array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12219553;33;g_000;1;1;5;line_consecutive;0.5;1033;6;3;7-18;3,11;117689.6938201376;131122.423642847;113566.8949762327;113566.89497053227;13432.729822709383;-17555.528666614293;-17555.528672314715;eev,integrated,separated,ws
12219553;34;g_000;1;1;5;line_consecutive;0.5;1034;6;4;11-12;1,7,8;193156.7221219892;739811.474961455;127168.48555956602;130592.97993344816;546654.7528394657;-612642.9894018889;-609218.4950280068;eev,integrated,separated,ws
12219553;35;g_000;1;1;5;line_consecutive;0.5;1035;7;0;23-24;4;133205.69599216507;140917.94571610985;129324.784121157;129087.33306930152;7712.249723944784;-11593.16159495285;-11830.612646808338;eev,integrated,separated,ws
12219553;36;g_000;1;1;5;line_consecutive;0.5;1036;7;1;20-22;11;122042.97217487326;125393.62023221071;121161.50161325396;121161.50164232968;3350.648057337457;-4232.1186189567525;-4232.118589881036;eev,integrated,separated,ws
12219553;37;g_000;1;1;5;line_consecutive;0.5;1037;7;2;11-12;1,7,8;478117.5333906441;818871.7595086541;139134.71569851617;142335.57779586618;340754.22611801;-679737.043810138;-676536.181712788;eev,integrated,separated,ws
12219553;38;g_000;1;1;5;line_consecutive;0.5;1038;7;3;15-19;9,13,14;125592.30722558082;131987.8735042486;127788.38398750304;126413.05362867824;6395.566278667771;-4199.489516745554;-5574.819875570349;eev,integrated,separated,ws
12219553;39;g_000;1;1;5;line_consecutive;0.5;1039;7;4;17-19;2,13,14;275450.5450644554;370874.8680844316;168079.65558990027;150228.71490652912;95424.3230199762;-202795.21249453136;-220646.1531779025;eev,integrated,separated,ws
12219553;40;g_000;1;1;5;line_consecutive;0.5;1040;8;0;22-23;5;130428.30814981907;140411.46709333843;132076.9826327424;132076.98263004472;9983.15894351936;-8334.484460596024;-8334.484463293717;eev,integrated,separated,ws
12219553;41;g_000;1;1;5;line_consecutive;0.5;1041;8;1;4-5;3;130607.861782467;132164.74329150087;131590.90811993615;131590.90811827223;1556.8815090338758;-573.835171564715;-573.8351732286392;eev,integrated,separated,ws
12219553;42;g_000;1;1;5;line_consecutive;0.5;1042;8;2;14-23;4,10;142093.18487808446;249500.9901052733;152245.1684062148;136633.21881540396;107407.80522718884;-97255.82169905848;-112867.77128986931;eev,integrated,separated,ws
