source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;run_group_id;status_code;status;objective;runtime_s;opt_gap;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp;variant
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1056;1056;1;1;5;line_consecutive;0.5;1056;11;1;21-24;6;g_000;2;OPTIMAL;148333.9977880539;4662.748989105225;6.61965054436962e-06;112271.31999539051;110660.22499693828;1611.0949984522183;0.0;3143.8777926633497;28568.800000000003;71719.97977632488;76614.01801172903;270.0;4080.0;4350.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1056;1056;1;1;5;line_consecutive;0.5;1056;11;1;21-24;6;g_000;2;OPTIMAL;148333.99779204346;4477.620599269867;6.61965054436962e-06;112271.31999901138;110660.22499894368;1611.0950000676994;0.0;3143.8777930320484;28568.800000000003;71719.97978031443;76614.01801172903;270.0;4080.0;4350.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1064;1064;1;1;5;line_consecutive;0.5;1064;12;4;6-8;2;g_000;9;TIME_LIMIT;160723.19159663477;12003.919293880464;0.0757513790021194;120512.1900002206;115576.0750002206;4936.115;340.9499999999932;3480.1515964141336;28093.4;74131.85608141386;86591.3355152209;4456.5;3840.0;8296.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1064;1064;1;1;5;line_consecutive;0.5;1064;12;4;6-8;2;g_000;9;TIME_LIMIT;171136.0236802847;6002.722977876663;0.1232703743151914;117527.24499588812;114349.9249970918;3177.3199987963167;11235.649999999996;3008.3286843965507;31178.8;74899.74107810679;96236.28260217776;6906.0;1280.0;8186.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1064;1064;1;1;5;line_consecutive;0.5;1064;12;4;6-8;2;g_000;2;OPTIMAL;157932.95902629488;3458.5855758190155;0.0;117708.51495184556;115044.729951684;2663.785000161547;1760.0999999999997;3263.5440744493208;28700.80000000001;73388.11154119212;84544.84748510274;1379.9999999999998;5120.0;6500.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1064;1064;1;1;5;line_consecutive;0.5;1064;12;4;6-8;2;g_000;2;OPTIMAL;156834.22768584377;4460.941435098648;5.1397025369144246e-06;119612.70491358428;115672.93491866572;3939.7699949185335;340.94999999998794;2941.7727722595228;28688.8;73858.86623638273;82975.36144946102;1410.0;3840.0;5250.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1040;1040;1;1;5;line_consecutive;0.5;1040;8;0;22-23;5;g_000;9;TIME_LIMIT;130428.30814981907;12003.458547115326;0.0118360220118516;100521.1149314376;98420.84494442715;2100.26998701044;0.0;2574.393218381464;27052.800000000003;64868.08090574296;65560.22724407612;280.0;0.0;280.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1040;1040;1;1;5;line_consecutive;0.5;1040;8;0;22-23;5;g_000;9;TIME_LIMIT;140411.46709333843;6001.27964091301;0.079029556022245;102585.17499425456;100127.90999425456;2457.264999999999;0.0;2388.292099083752;27108.000000000007;65518.48293327045;74892.98416006788;4490.0;3840.0;8330.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1040;1040;1;1;5;line_consecutive;0.5;1040;8;0;22-23;5;g_000;2;OPTIMAL;132076.9826327424;768.739884853363;1.4696055153003096e-11;100848.5299969956;98653.2499971056;2195.2799998899955;0.0;2631.652635746802;26116.8;64227.30389845934;67849.67873428308;1120.0;1360.0;2480.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1040;1040;1;1;5;line_consecutive;0.5;1040;8;0;22-23;5;g_000;2;OPTIMAL;132076.98263004472;710.1716740131378;1.4696055153003096e-11;100848.5299932688;98653.24999485145;2195.279998417348;0.0;2631.6526367759;26116.8;64227.30389576164;67849.67873428308;1120.0;1360.0;2480.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1057;1057;1;1;5;line_consecutive;0.5;1057;11;2;8-9;3,7;g_000;9;TIME_LIMIT;152932.30002888542;12005.148138046265;0.1362464260930635;116021.52465954878;112595.86979389549;3425.6548656533;0.0;3148.375369336497;29072.4;72947.26995649077;79985.03007239448;3410.0000000000005;1280.0;4690.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1057;1057;1;1;5;line_consecutive;0.5;1057;11;2;8-9;3,7;g_000;9;TIME_LIMIT;165715.82140475724;6002.2834649086;0.1483767748401418;118893.31998381414;116807.600012732;2085.7199710821324;0.0;2619.3014209430485;41023.2;81294.07381836827;84421.74758638887;3180.0;0.0;3180.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1057;1057;1;1;5;line_consecutive;0.5;1057;11;2;8-9;3,7;g_000;2;OPTIMAL;148292.78698998826;6633.039108037949;0.067868390401383;112081.0199948175;110518.0249963747;1562.9949984427851;0.0;3202.966995170702;28188.800000000003;71719.97977632488;76572.80721366339;980.0;3840.0;4820.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1057;1057;1;1;5;line_consecutive;0.5;1057;11;2;8-9;3,7;g_000;2;OPTIMAL;148292.78693699522;6437.355556964874;0.067868390401383;112081.01993994604;110518.02494359868;1562.994996347329;0.0;3202.9669970491086;28188.800000000003;71719.97972333182;76572.80721366339;980.0;3840.0;4820.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1010;1010;1;1;5;line_consecutive;0.5;1010;2;0;16-17;2,13;g_000;9;TIME_LIMIT;52263.89315925381;7310.233468055725;0.2919082633809111;30706.01995546628;29145.42001415353;1560.5999413127518;4212.699972270379;1420.37323151714;12692.8;23024.68617183616;29239.206987417623;540.0;2692.0;3232.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1010;1010;1;1;5;line_consecutive;0.5;1010;2;0;16-17;2,13;g_000;9;TIME_LIMIT;52420.229951858906;6001.306035995483;0.1969634062816091;29938.124999982138;29217.129999986515;720.9949999956249;0.0;1172.304951876764;13091.800000000005;20867.103999487343;31553.125952371556;2740.0;5478.0;8218.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1010;1010;1;1;5;line_consecutive;0.5;1010;2;0;16-17;2,13;g_000;2;OPTIMAL;46829.05297676002;2152.1366786956787;5.846810322013177e-06;29029.279980926603;28071.634981654093;957.6449992725118;508.8000000000002;1312.7729958334237;11290.199999999995;20381.58781419136;26447.46516256866;1370.0;3318.0;4688.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1010;1010;1;1;5;line_consecutive;0.5;1010;2;0;16-17;2,13;g_000;2;OPTIMAL;46829.052965103794;2133.484182834625;5.846810322013177e-06;29029.279967341296;28071.63498337097;957.6449839703308;508.8000000000002;1312.7729977625038;11290.199999999995;20381.58780253513;26447.46516256866;1370.0;3318.0;4688.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1033;1033;1;1;5;line_consecutive;0.5;1033;6;3;7-18;3,11;g_000;9;TIME_LIMIT;117689.6938201376;12004.151679039;0.1244012480089053;86450.77993903865;84664.50994988206;1786.269989156595;-8.210437044908758e-05;2120.513963203348;27498.4;58031.54068721387;59658.15313292376;1620.0;0.0;1620.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1033;1033;1;1;5;line_consecutive;0.5;1033;6;3;7-18;3,11;g_000;9;TIME_LIMIT;131122.423642847;6001.480062961578;0.1676754531296858;87906.98497411831;85066.71998659373;2840.2649875245816;0.0;2489.438668728677;25660.0;56546.00870140293;74576.41494144409;10786.0;4280.0;15066.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1033;1033;1;1;5;line_consecutive;0.5;1033;6;3;7-18;3,11;g_000;2;OPTIMAL;113566.8949762327;3966.58571267128;6.70054244410436e-06;84494.50998104375;82793.2399827638;1701.2699982799622;0.0;2543.58499518894;24268.8;55592.4933097911;57974.4016664416;980.0;1280.0;2260.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1033;1033;1;1;5;line_consecutive;0.5;1033;6;3;7-18;3,11;g_000;2;OPTIMAL;113566.89497053227;3758.062718153;6.70054244410436e-06;84494.50997654708;82793.23997788661;1701.2699986604762;0.0;2543.584993985194;24268.8;55592.49330409068;57974.4016664416;980.0;1280.0;2260.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1048;1048;1;1;5;line_consecutive;0.5;1048;9;3;15-22;5,13;g_000;9;TIME_LIMIT;143484.95988435863;12004.275868177414;0.1178582936090389;108940.82484307616;106308.03988363438;2632.7849594417803;-3.379292654503985e-05;2475.735075075434;30308.400000000005;69625.96656615344;73858.99331820518;560.0;1200.0;1760.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1048;1048;1;1;5;line_consecutive;0.5;1048;9;3;15-22;5,13;g_000;9;TIME_LIMIT;148774.6652341775;6002.529250144959;0.0943877786555745;107393.69999356531;106016.66499365556;1377.0349999097843;1321.8;2458.4652406121872;30854.200000000004;69205.95609337527;79568.70914080225;5034.5;1711.9999999999998;6746.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1048;1048;1;1;5;line_consecutive;0.5;1048;9;3;15-22;5,13;g_000;2;OPTIMAL;145949.55536964245;6430.339132785797;0.1735572871877439;106951.49495148426;104121.45996976367;2830.034981720585;0.0;2915.3604181582223;27010.200000000004;67228.77304459752;78720.78232504494;1816.5;7255.999999999999;9072.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1048;1048;1;1;5;line_consecutive;0.5;1048;9;3;15-22;5,13;g_000;2;OPTIMAL;142346.6807411474;6305.821047782898;0.1153600730323889;106679.19996197798;103882.77996732836;2796.4199946496065;0.0;2888.68077916942;26932.80000000001;67329.63782794832;75017.04291319908;710.0;5135.999999999999;5845.999999999999;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;10;50;10;10;16;1002;1002;1;1;5;line_consecutive;0.5;1002;0;2;14-23;4,10;g_000;2;OPTIMAL;14216.306660424978;391.2897779941559;0.0;7060.249995812128;6461.780010100156;598.4699857119705;0.0;788.0566646128519;5168.0;6325.278327710439;7891.028332714543;0.0;1200.0;1200.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;10;50;10;10;16;1002;1002;1;1;5;line_consecutive;0.5;1002;0;2;14-23;4,10;g_000;2;OPTIMAL;14685.876655578948;1119.8130960464478;0.0;7296.23998975145;6586.57999382682;709.659995924629;0.0;885.6366658275006;5304.0;6560.063322245474;8125.813333333475;0.0;1200.0;1200.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;10;50;10;10;16;1002;1002;1;1;5;line_consecutive;0.5;1002;0;2;14-23;4,10;g_000;2;OPTIMAL;14998.986664127588;30.71564602851868;0.0;6810.759999942224;6360.979999966959;449.7799999752645;0.0;684.2266641853637;5104.0;6090.493332344937;8908.49333178265;0.0;2400.0;2400.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;10;50;10;10;16;1002;1002;1;1;5;line_consecutive;0.5;1002;0;2;14-23;4,10;g_000;2;OPTIMAL;14998.986627547456;32.53583788871765;2.9498034541219577e-10;6810.759960294314;6360.979989820135;449.7799704741774;0.0;684.2266672531417;5104.0;6090.493295764804;8908.49333178265;0.0;2400.0;2400.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1034;1034;1;1;5;line_consecutive;0.5;1034;6;4;11-12;1,7,8;g_000;9;TIME_LIMIT;193156.7221219892;12006.924154043198;0.589411337863341;107120.90999259795;102718.5799959158;4402.329996682176;53813.11958321415;1978.6925461771;29092.0;96213.45831632262;96943.2638056666;1152.0;0.0;1152.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1034;1034;1;1;5;line_consecutive;0.5;1034;6;4;11-12;1,7,8;g_000;9;TIME_LIMIT;739811.474961455;6002.121273994446;0.8493133282686574;54137.82513753249;48875.53513287568;5262.290004656825;628535.4829478594;1810.4668760628588;14382.2;564416.6544808913;175394.82048056397;23025.5;17920.0;40945.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1034;1034;1;1;5;line_consecutive;0.5;1034;6;4;11-12;1,7,8;g_000;2;OPTIMAL;127168.48555956602;6691.446103096008;0.285360264600055;86240.26998104379;83887.80498276382;2352.4649982799624;3145.05;2658.365578522273;24624.8;55592.4933097911;71575.99224977492;1900.0;8600.0;10500.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1034;1034;1;1;5;line_consecutive;0.5;1034;6;4;11-12;1,7,8;g_000;2;OPTIMAL;130592.97993344816;6256.941294193268;0.3375213123981401;84369.72481186679;82633.99494478226;1735.7298670845323;15638.15972499112;2628.295396590218;24216.800000000003;55647.52498718017;74945.45494626799;1540.0;2200.0;3740.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1005;1005;1;1;5;line_consecutive;0.5;1005;1;0;5-6;9;g_000;2;OPTIMAL;24650.139997118487;268.4169178009033;0.0;15640.659997197086;15056.17999719715;584.4799999999341;0.0;817.479999921402;8192.0;12325.069997857632;12325.069999260852;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1005;1005;1;1;5;line_consecutive;0.5;1005;1;0;5-6;9;g_000;2;OPTIMAL;24650.139998865096;372.65275287628174;0.0;15640.659999822585;15056.17999986901;584.479999953573;0.0;817.4799990425108;8192.0;12325.06999875306;12325.070000112031;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1005;1005;1;1;5;line_consecutive;0.5;1005;1;0;5-6;9;g_000;2;OPTIMAL;24650.13999367772;9.629058837890623;3.211050710776594e-06;15640.659998334144;15056.17999875925;584.4799995748953;0.0;817.4800022050005;8191.999993138574;12325.06999410096;12325.069999576755;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1005;1005;1;1;5;line_consecutive;0.5;1005;1;0;5-6;9;g_000;2;OPTIMAL;24650.139999570863;11.20507001876831;3.211050710776594e-06;15640.659999594563;15056.179999607786;584.4799999867796;0.0;817.4799999762984;8192.0;12325.069999994106;12325.069999576755;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1062;1062;1;1;5;line_consecutive;0.5;1062;12;2;21-24;6;g_000;9;TIME_LIMIT;152183.76056127707;12004.429739952087;0.0590448051257123;117112.62498484323;113809.63498484324;3302.99;0.0;3133.535576433787;28467.6;74150.63102581176;78033.12953546527;270.0;3200.0;3470.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1062;1062;1;1;5;line_consecutive;0.5;1062;12;2;21-24;6;g_000;9;TIME_LIMIT;154502.4305619441;6003.732446193695;0.0505338188699355;116952.3299605366;115413.78999899028;1538.5399615463264;78.75;2512.950601407526;31218.400000000005;75060.43332416349;79441.9972377808;540.0;3200.0;3740.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1062;1062;1;1;5;line_consecutive;0.5;1062;12;2;21-24;6;g_000;2;OPTIMAL;151639.49871920724;2647.897262096405;0.0;115086.46995316847;113585.28495317588;1501.1849999926262;0.0;3186.2287660387337;29016.800000000007;73388.11154119212;78251.38717801511;270.0;4080.0;4350.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1062;1062;1;1;5;line_consecutive;0.5;1062;12;2;21-24;6;g_000;2;OPTIMAL;151639.49876583484;2716.661292076111;0.0;115086.46999920905;113585.2849992164;1501.184999992627;0.0;3186.2287666257944;29016.800000000007;73388.11158781973;78251.38717801511;270.0;4080.0;4350.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1059;1059;1;1;5;line_consecutive;0.5;1059;11;4;3-12;8,12;g_000;9;TIME_LIMIT;145430.41900683977;12002.157567977903;0.0481784821728149;113632.96993265588;112063.79996122242;1569.1699714334566;0.0;2619.049074183764;29178.40000000001;72715.2094724444;72715.20953439525;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1059;1059;1;1;5;line_consecutive;0.5;1059;11;4;3-12;8,12;g_000;9;TIME_LIMIT;172150.03571934113;6001.331800937653;0.1806678414365033;126515.04484734705;123179.0898943949;3335.954952952129;-0.0002481167758716;1874.6911201108005;41843.8;83712.26304838559;88437.7726709554;1916.5;0.0;1916.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1059;1059;1;1;5;line_consecutive;0.5;1059;11;4;3-12;8,12;g_000;2;OPTIMAL;144298.40229949343;3380.8021337985992;6.61965054436962e-06;112278.65498512826;110506.65497566706;1772.0000094612128;0.0;3096.9473143650966;28192.800000000003;71719.97977632488;72578.42252316854;730.0000000000001;0.0;730.0000000000001;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;450;50;10;10;16;1059;1059;1;1;5;line_consecutive;0.5;1059;11;4;3-12;8,12;g_000;2;OPTIMAL;144298.40230370645;3156.5210933685303;6.61965054436962e-06;112278.65499044229;110506.6549876701;1772.0000027721717;0.0;3096.9473132641324;28192.800000000003;71719.97978053792;72578.42252316854;730.0000000000001;0.0;730.0000000000001;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1017;1017;1;1;5;line_consecutive;0.5;1017;3;2;5-6;9;g_000;9;TIME_LIMIT;56388.19463885671;12002.018122911451;0.025912793922701;39891.26997913129;38886.47999668379;1004.78998244751;211.8000000000005;1712.324659725424;14572.800000000005;28194.097302694918;28194.097336161794;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1017;1017;1;1;5;line_consecutive;0.5;1017;3;2;5-6;9;g_000;9;TIME_LIMIT;63283.114823379045;6002.801028966904;0.1329060413462492;39974.279983831264;39294.07999391407;680.1999899171897;0.0;1596.834839547818;17451.999999999996;28952.756891788267;34330.35793159086;4260.0;0.0;4260.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1017;1017;1;1;5;line_consecutive;0.5;1017;3;2;5-6;9;g_000;2;OPTIMAL;57840.12797903722;414.9555160999298;7.199880096733387e-11;40294.25998158116;38893.539984970346;1400.719996610817;105.90000000000089;1741.167997456058;13968.8;28049.738980294995;29790.38899874223;450.0;1280.0;1730.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1017;1017;1;1;5;line_consecutive;0.5;1017;3;2;5-6;9;g_000;2;OPTIMAL;57840.127872087774;398.0110957622528;7.199880096733387e-11;40294.25987068363;38893.539873106594;1400.7199975770404;105.90000000000089;1741.1680014041458;13968.8;28049.73887334555;29790.38899874223;450.0;1280.0;1730.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;100;50;10;10;16;1022;1022;1;1;5;line_consecutive;0.5;1022;4;2;9-10;7,9;g_000;9;TIME_LIMIT;76489.2152843686;12003.23848104477;0.0912777326955499;56102.59491525434;54432.97493728071;1669.6199779736344;0.0;1747.4203691142538;18189.2;37965.30184145879;38523.9134429098;450.0;0.0;450.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;100;50;10;10;16;1022;1022;1;1;5;line_consecutive;0.5;1022;4;2;9-10;7,9;g_000;9;TIME_LIMIT;84297.33390982627;6001.954555034637;0.1451291829192745;55517.95999607238;52930.33499607238;2587.625;7959.049999999998;1491.523913753888;18428.800000000003;38088.62382649293;46208.71008333333;900.0;0.0;900.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;100;50;10;10;16;1022;1022;1;1;5;line_consecutive;0.5;1022;4;2;9-10;7,9;g_000;2;OPTIMAL;75560.49567866264;3323.067996740341;0.0;54992.554984632974;53186.36499380162;1806.1899908313528;397.1999999999992;2016.3406940296625;16794.4;36611.16632698556;38949.32935167708;1360.0;0.0;1360.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;100;50;10;10;16;1022;1022;1;1;5;line_consecutive;0.5;1022;4;2;9-10;7,9;g_000;2;OPTIMAL;75560.49567737893;3360.394307136536;0.0;54992.55498445354;53186.36499831294;1806.1899861405927;397.1999999999992;2016.340692925396;16794.4;36611.16632570185;38949.32935167708;1360.0;0.0;1360.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1012;1012;1;1;5;line_consecutive;0.5;1012;2;2;19-20;2;g_000;9;TIME_LIMIT;48818.39323156448;7318.965023756027;0.0715570043983787;28839.819987515963;28177.610030828604;662.2099566873599;0.0;1266.5732440485194;13115.999999999996;21327.99531368608;27490.397917878407;460.0;5135.999999999999;5595.999999999999;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1012;1012;1;1;5;line_consecutive;0.5;1012;2;2;19-20;2;g_000;9;TIME_LIMIT;53012.133537579095;6002.015321969986;0.1807385858160541;28116.600000732116;27571.155000732117;545.445;508.80000000000064;1499.53353684698;12959.199999999995;21065.159995697708;31946.973541881383;3080.0;6847.999999999999;9928.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1012;1012;1;1;5;line_consecutive;0.5;1012;2;2;19-20;2;g_000;2;OPTIMAL;48602.62923104907;676.8906371593475;5.846810322013177e-06;28994.804985498675;27924.479986239174;1070.3249992595022;508.8000000000002;1313.0242455504003;11279.999999999998;20381.58781419136;28221.041416857708;1370.0;5135.999999999999;6505.999999999999;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1012;1012;1;1;5;line_consecutive;0.5;1012;2;2;19-20;2;g_000;2;OPTIMAL;48602.62920661492;685.5046548843384;5.846810322013177e-06;28994.80496788673;27924.480014102577;1070.3249537841564;508.8000000000002;1313.0242387281896;11279.999999999998;20381.587789757206;28221.041416857708;1370.0;5135.999999999999;6505.999999999999;freqdep (waiting_freq=True)
