edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_16;flow_line_21;flow_line_22;flow_line_23;flow_line_26;flow_line_27
32;2.6;45.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;59.61000000000013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.61000000000013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;194.10999999999999;116.72;0.0;77.38999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;88.28;0.0;39.29999999999999;0.0;48.980000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
39;1.6;174.46999999999997;136.96999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;78.82;0.0;0.0;78.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;5.4;19.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.88;0.0;0.0;0.0
42;1.6;59.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;75.07999999999997;0.0;0.0;0.0;0.0;0.0;0.0;57.45999999999997;0.0;0.0;0.0;0.0;0.0;17.62;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;58.32999999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.32999999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;72.40000000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.40000000000012;0.0
47;1.8;15.180000000000026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.180000000000026
48;1.2;165.53000000000003;0.0;0.0;0.0;0.0;0.0;0.0;165.53000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;19.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;1.4;7.670000000000007;0.0;0.0;0.0;7.670000000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;50.51999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.51999999999998;0.0
52;1.2;79.98999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.98999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;1.2;32.08000000000027;0.0;0.0;32.08000000000027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;97.85;0.0;0.0;0.0;97.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;93.30000000000001;0.0;93.30000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;170.33999999999997;0.0;0.0;0.0;95.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.99999999999999;0.0
6;1.6;192.48000000000002;0.0;0.0;0.0;0.0;37.50000000000001;0.0;154.98000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;73.00999999999999;0.0;0.0;0.0;73.00999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;19.230000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.230000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;38.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;2.56;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
70;1.8;61.70999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.70999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;74.99999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.99999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;63.459999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.459999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;152.86999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152.86999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;4.079999999999988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.079999999999988;0.0;0.0;0.0;0.0;0.0;0.0
